Date,Close,Volume,Open,High,Low,Asset_Name,MA_7,MA_30,Daily_Return,Volatility_7,Day,Month,Year,DayOfWeek,Quarter,Close_lag1,Close_lag2,Close_lag7,EMA_7,Price_Range,Open_Close_Diff,Rolling_STD_7
2016-04-20,16.6647,77885106,16.4173,16.9107,16.1,Tesla,16.76132857142857,15.774396666666666,0.0105146349893581,0.0173139192735439,20,4,2016,2,2,16.4913,16.9253,16.6613,16.717562659118588,0.8106999999999971,-0.24739999999999895,0.20536255512562465
2016-04-21,16.5527,41656164,16.5993,16.7267,16.4607,Tesla,16.765814285714285,15.862330000000002,-0.0067207930535801,0.0171865280257117,21,4,2016,3,2,16.6647,16.4913,16.5213,16.676346994338942,0.2660000000000018,0.046599999999997976,0.19950521654502615
2016-04-22,16.9167,56746862,16.5927,16.9333,16.3807,Tesla,16.758385714285716,15.970263333333332,0.021990370151093,0.0159313542218222,22,4,2016,4,2,16.5527,16.6647,16.9687,16.73643524575421,0.5525999999999982,-0.32399999999999807,0.1914991682192841
2016-04-25,16.788,54976293,16.8673,17.1587,16.7173,Tesla,16.758,16.068753333333333,-0.0076078667825284,0.015659936365516,25,4,2016,0,2,16.9167,16.5527,16.7907,16.749326434315655,0.441399999999998,0.07929999999999993,0.19142593868153346
2016-04-26,16.916,48266661,16.8033,17.0487,16.626,Tesla,16.75067142857143,16.154510000000002,0.0076244936859661,0.0153741818443259,26,4,2016,1,2,16.788,16.9167,16.9673,16.790994825736743,0.42269999999999897,-0.11270000000000024,0.1828683015571361
2016-04-27,16.7647,47971551,16.85,17.0,16.6267,Tesla,16.72772857142857,16.228133333333332,-0.0089441948451169,0.0157151967088696,27,4,2016,2,2,16.916,16.788,16.9253,16.784421119302557,0.3733000000000004,0.08530000000000015,0.1666643004597094
2016-04-28,16.514,37733906,16.6567,16.8953,16.496,Tesla,16.73097142857143,16.285423333333334,-0.0149540403347511,0.0132816938149722,28,4,2016,3,2,16.7647,16.916,16.4913,16.71681583947692,0.3993000000000002,0.14270000000000138,0.161436135094938
2016-04-29,16.0507,81077419,16.5427,16.562,15.854,Tesla,16.643257142857145,16.31738,-0.0280549836502361,0.0160384688144766,29,4,2016,4,2,16.514,16.7647,16.6647,16.55028687960769,0.708000000000002,0.4920000000000009,0.3057478528524968
2016-05-02,16.12,57584341,16.1,16.2127,15.6547,Tesla,16.581442857142857,16.33751333333333,0.0043175687041687,0.01640681677455,2,5,2016,0,2,16.0507,16.514,16.5527,16.442715159705767,0.5580000000000016,-0.019999999999999574,0.3650892350150979
2016-05-03,15.488,64444843,15.824,15.9273,15.4413,Tesla,16.377342857142857,16.32418,-0.0392059553349877,0.0167606949349256,3,5,2016,1,2,16.12,16.0507,16.9167,16.204036369779324,0.48600000000000065,0.3360000000000003,0.5150021289832055
2016-05-04,14.8373,128249996,15.3527,15.6307,14.6933,Tesla,16.09867142857143,16.298223333333333,-0.0420131714876031,0.0198752427294662,4,5,2016,2,2,15.488,16.12,16.788,15.862352277334493,0.9373999999999985,0.5153999999999996,0.7360764808865756
2016-05-05,14.102,168725016,15.2307,15.2427,13.986,Tesla,15.69667142857143,16.273666666666667,-0.0495575340526915,0.0196648128430297,5,5,2016,3,2,14.8373,15.488,16.916,15.422264208000868,1.2566999999999986,1.1287000000000003,0.9520411680774884
2016-05-06,14.3287,85255082,14.058,14.4247,13.874,Tesla,15.348671428571429,16.24518,0.0160757339384483,0.024781112378648,6,5,2016,4,2,14.102,14.8373,16.7647,15.14887315600065,0.5506999999999991,-0.2706999999999997,0.9417383849638573
2016-05-09,13.928,71594844,14.3813,14.41,13.7867,Tesla,14.97924285714286,16.197756666666667,-0.0279648537550509,0.024659787855223,9,5,2016,0,2,14.3287,14.102,16.514,14.843654867000488,0.6233000000000004,0.4532999999999987,0.9152596587073945
2016-05-10,13.9127,61020764,13.8367,13.9647,13.6667,Tesla,14.673814285714286,16.150113333333334,-0.0010985066053993,0.0259504675675274,10,5,2016,1,2,13.928,14.3287,16.0507,14.610916150250366,0.29800000000000004,-0.07599999999999874,0.852710231025323
2016-05-11,13.9307,77394561,13.8393,14.3653,13.7367,Tesla,14.361057142857144,16.11027,0.0012937819402416,0.0255010242314987,11,5,2016,2,2,13.9127,13.928,16.12,14.440862112687775,0.6285999999999987,-0.09140000000000015,0.5970392138353656
2016-05-12,13.8187,54751098,14.096,14.1113,13.5772,Tesla,14.122585714285714,16.060293333333334,-0.0080397969951259,0.0243557957283941,12,5,2016,3,2,13.9307,13.9127,15.488,14.285321584515831,0.5341000000000005,0.2773000000000003,0.3570260608068237
2016-05-13,13.8407,42309219,13.852,14.08,13.78,Tesla,13.980214285714284,15.993673333333334,0.0015920455614493,0.0220292460771159,13,5,2016,4,2,13.8187,13.9307,14.8373,14.174166188386874,0.3000000000000007,0.01130000000000031,0.17868096735587705
2016-05-16,13.886,44186288,13.8767,14.21,13.8613,Tesla,13.949357142857142,15.907673333333332,0.0032729558476087,0.0134761869568662,16,5,2016,0,2,13.8407,13.8187,14.102,14.102124641290153,0.3487000000000009,-0.009299999999999642,0.17269470033501957
2016-05-17,13.644,42630399,13.9367,13.988,13.6013,Tesla,13.851542857142858,15.794763333333332,-0.0174276249459887,0.0117774969323725,17,5,2016,1,2,13.886,13.8407,14.3287,13.987593480967615,0.3866999999999994,0.29269999999999996,0.10108519273595476
2016-05-18,14.078,83290338,13.9433,14.354,13.85,Tesla,13.872971428571429,15.674206666666668,0.0318088537085898,0.0151532162657972,18,5,2016,2,2,13.644,13.886,13.928,14.01019511072571,0.5039999999999996,-0.1346999999999987,0.13135965532692562
2016-05-19,14.3473,102268779,14.2413,14.4527,13.82,Tesla,13.935057142857143,15.580893333333334,0.0191291376615998,0.0164219958407392,19,5,2016,3,2,14.078,13.644,13.9127,14.094471333044282,0.6326999999999998,-0.10599999999999987,0.2235914940029433
2016-05-20,14.6853,134948123,14.466,14.7033,14.4233,Tesla,14.042857142857144,15.514693333333332,0.0235584395670265,0.0177923049257755,20,5,2016,4,2,14.3473,14.078,13.9307,14.242178499783211,0.28000000000000114,-0.2193000000000005,0.3608920469112688
2016-05-23,14.4147,76451227,14.658,14.84,14.3907,Tesla,14.128,15.439806666666666,-0.0184265898551613,0.0196588580160626,23,5,2016,0,2,14.6853,14.3473,13.8187,14.285308874837408,0.44929999999999914,0.24329999999999963,0.36939905251637983
2016-05-24,14.5273,45139882,14.44,14.5827,14.3453,Tesla,14.226085714285714,15.37334,0.007811470235246,0.0195553546291003,24,5,2016,1,2,14.4147,14.6853,13.8407,14.345806656128055,0.23740000000000094,-0.08730000000000082,0.37154800241051067
2016-05-25,14.6387,46969162,14.5273,14.7573,14.434,Tesla,14.333614285714289,15.295673333333331,0.0076683210231769,0.0194822771656171,25,5,2016,2,2,14.5273,14.4147,13.886,14.419029992096041,0.3233000000000015,-0.11139999999999972,0.36559153176085035
2016-05-26,15.008,60997650,14.7,15.0173,14.6033,Tesla,14.528471428571429,15.236250000000002,0.0252276499962427,0.0167856358581951,26,5,2016,3,2,14.6387,14.5273,13.644,14.566272494072031,0.4139999999999997,-0.30799999999999983,0.2930830639613399
2016-05-27,14.8693,54686853,14.9993,15.062,14.7167,Tesla,14.641514285714283,15.166316666666669,-0.0092417377398719,0.0166257417187907,27,5,2016,4,2,15.008,14.6387,14.078,14.642029370554024,0.34529999999999994,0.129999999999999,0.23775859205348873
2016-05-31,14.882,41800209,14.8693,14.9833,14.7667,Tesla,14.7179,15.098206666666668,0.0008541088013558,0.0160029151594841,31,5,2016,1,2,14.8693,15.008,14.3473,14.702022027915516,0.21659999999999968,-0.012699999999998823,0.21197593416869082
2016-06-01,14.6373,44734028,14.7653,14.8267,14.4593,Tesla,14.711042857142855,15.036406666666666,-0.0164426824351565,0.0155529645693284,1,6,2016,2,2,14.882,14.8693,14.6853,14.685841520936638,0.36739999999999995,0.1280000000000001,0.2139732215110847
2016-06-02,14.5973,30259170,14.6393,14.6606,14.474,Tesla,14.73712857142857,14.967493333333334,-0.0027327444269092,0.0135126072663578,2,6,2016,3,2,14.6373,14.882,14.4147,14.66370614070248,0.18660000000000032,0.041999999999999815,0.18030637550470108
2016-06-03,14.5993,33391633,14.6667,14.796,14.534,Tesla,14.747414285714283,14.90238,0.0001370116391385,0.0132599073647095,3,6,2016,4,2,14.5973,14.6373,14.5273,14.64760460552686,0.2619999999999987,0.06740000000000101,0.16797343469110967
2016-06-06,14.712,33639493,14.5333,14.7267,14.3633,Tesla,14.757885714285717,14.82889,0.0077195481975163,0.0132643551320164,6,6,2016,0,2,14.5993,14.5973,14.6387,14.663703454145146,0.3633999999999986,-0.1786999999999992,0.1622540541720369
2016-06-07,15.4893,92912264,14.816,15.6293,14.768,Tesla,14.826642857142858,14.7856,0.0528344208809135,0.0225768141642143,7,6,2016,1,2,14.712,14.5993,15.008,14.870102590608859,0.8613,-0.6732999999999993,0.3155088897699027
2016-06-08,15.7013,89476605,15.5867,16.0563,15.507,Tesla,14.9455,14.74511,0.0136868677086763,0.0218634810864125,8,6,2016,2,2,15.4893,14.712,14.8693,15.077901942956643,0.5493000000000006,-0.11459999999999937,0.45854688964165025
2016-06-09,15.2907,66813297,15.6653,15.6887,15.1373,Tesla,15.003885714285715,14.695976666666668,-0.0261507008973779,0.0254281132059651,9,6,2016,3,2,15.7013,15.4893,14.882,15.131101457217483,0.551400000000001,0.37460000000000093,0.4748438425018679
2016-06-10,14.586,89918175,15.1593,15.198,14.5615,Tesla,14.996557142857142,14.631709999999998,-0.0460868370970589,0.0312348364209934,10,6,2016,4,2,15.2907,15.7013,14.6373,14.994826092913112,0.6364999999999998,0.5732999999999997,0.48178962856262253
2016-06-13,14.5247,62817464,14.6333,15.0513,14.5107,Tesla,14.986185714285714,14.580843333333336,-0.0042026600850131,0.0312605369557893,13,6,2016,0,2,14.586,15.2907,14.5973,14.877294569684832,0.5405999999999995,0.10860000000000092,0.49247967954214944
2016-06-14,14.3307,53637303,14.592,14.8133,14.1687,Tesla,14.947814285714289,14.5212,-0.0133565581388943,0.0316431772307347,14,6,2016,1,2,14.5247,14.586,14.5993,14.740645927263623,0.6446000000000005,0.2613000000000003,0.5361734496366544
2016-06-15,14.5133,43575008,14.4633,14.7933,14.342,Tesla,14.919428571428572,14.48871,0.0127418758330017,0.0319615043158543,15,6,2016,2,2,14.3307,14.5247,14.712,14.683809445447718,0.4512999999999998,-0.049999999999998934,0.5556446487768207
2016-06-16,14.5287,36580362,14.4947,14.536,14.2333,Tesla,14.7822,14.478423333333332,0.0010610956846479,0.0216029868703393,16,6,2016,3,2,14.5133,14.3307,15.4893,14.645032084085788,0.30269999999999975,-0.034000000000000696,0.5080255013284521
2016-06-17,14.3647,46615987,14.5207,14.666,14.3,Tesla,14.591257142857144,14.48718,-0.0112880023677274,0.0191768721392451,17,6,2016,4,2,14.5287,14.5133,15.7013,14.574949063064341,0.36599999999999966,0.15600000000000058,0.3222024925268166
2016-06-20,14.6467,53246493,14.6333,14.9167,14.5487,Tesla,14.499257142857145,14.49778,0.0196314576705396,0.02140996533103,20,6,2016,0,2,14.3647,14.5287,15.2907,14.592886797298256,0.3680000000000003,-0.013399999999998968,0.11364585132693052
2016-06-21,14.6407,42834264,14.712,14.8379,14.5873,Tesla,14.507071428571429,14.521536666666666,-0.0004096485897846,0.0120417960776223,21,6,2016,1,2,14.6467,14.3647,14.586,14.604840097973693,0.2505999999999986,0.07129999999999903,0.12216559409656236
2016-06-22,13.1107,355591322,13.298,13.73,13.05,Tesla,14.305071428571429,14.494803333333332,-0.1045031999836074,0.0417449237706824,22,6,2016,2,2,14.6407,14.6467,14.5247,14.23130507348027,0.6799999999999997,0.18730000000000047,0.5405955040949043
2016-06-23,13.0933,151472774,13.046,13.17,12.8087,Tesla,14.1283,14.46689,-0.0013271602584149,0.0420097115861224,23,6,2016,3,2,13.1107,14.6407,14.3307,13.946803805110202,0.36129999999999995,-0.0472999999999999,0.7073963057108301
2016-06-24,12.8767,104834183,12.67,13.008,12.6487,Tesla,13.894500000000004,14.435489999999998,-0.0165428119725355,0.0405669726981257,24,6,2016,4,2,13.0933,13.1107,14.5133,13.679277853832652,0.3592999999999993,-0.20669999999999966,0.8203756944229796
2016-06-27,13.2367,108177291,12.724,13.254,12.5247,Tesla,13.709928571428572,14.415356666666668,0.0279574735763046,0.0436319849837489,27,6,2016,0,2,12.8767,13.0933,14.5287,13.568633390374488,0.7293000000000003,-0.5127000000000006,0.7989704410766787
2016-06-28,13.4527,92384894,13.4593,13.6033,13.294,Tesla,13.579642857142858,14.400913333333332,0.0163182666374548,0.0449715124720644,28,6,2016,1,2,13.2367,12.8767,14.3647,13.539650042780867,0.30930000000000035,0.006600000000000605,0.7470768520420863
2016-06-29,14.0127,89806755,13.6753,14.1187,13.5333,Tesla,13.489071428571426,14.413203333333334,0.0416273313163899,0.0479286817331672,29,6,2016,2,2,13.4527,13.2367,14.6467,13.657912532085652,0.5853999999999999,-0.3374000000000006,0.6245329180389548
2016-06-30,14.152,71916564,14.198,14.2333,13.9347,Tesla,13.419257142857145,14.41567,0.0099409821090865,0.0482620740728,30,6,2016,3,2,14.0127,13.4527,14.6407,13.781434399064239,0.2986000000000004,0.04600000000000115,0.48637363503494374
2016-07-01,14.4333,80940410,13.7427,14.5493,13.7333,Tesla,13.608199999999998,14.418536666666666,0.0198770491803279,0.0190711485258499,1,7,2016,4,3,14.152,14.0127,13.1107,13.94440079929818,0.8160000000000007,-0.6905999999999999,0.5919650130426951
2016-07-05,14.2653,77547441,13.982,14.3029,13.8667,Tesla,13.77562857142857,14.404536666666669,-0.0116397497453804,0.0207729621507777,5,7,2016,1,3,14.4333,14.152,13.0933,14.024625599473634,0.4361999999999995,-0.28330000000000055,0.58778788326595
2016-07-06,14.296,73654238,14.0,14.3487,13.9333,Tesla,13.978385714285713,14.40058,0.0021520753156258,0.0173328017175332,6,7,2016,2,3,14.2653,14.4333,12.8767,14.092469199605224,0.4154,-0.2959999999999994,0.4560533975627882
2016-07-07,14.396,54050748,14.2067,14.5413,14.2007,Tesla,14.144,14.396203333333334,0.0069949636261892,0.0165496861812923,7,7,2016,3,3,14.296,14.2653,13.2367,14.168351899703918,0.34060000000000024,-0.18930000000000113,0.3367035194351259
2016-07-08,14.452,61006934,14.52,14.654,14.3,Tesla,14.286757142857144,14.38998,0.0038899694359544,0.0166979276224826,8,7,2016,4,3,14.396,14.296,13.4527,14.239263924777937,0.3539999999999992,0.06799999999999962,0.1604819081926392
2016-07-11,14.9853,80535950,14.664,15.1187,14.634,Tesla,14.425699999999996,14.389223333333332,0.0369014669249931,0.0152587311426905,11,7,2016,0,3,14.452,14.396,14.0127,14.425772943583453,0.48470000000000013,-0.3213000000000008,0.26840443364448296
2016-07-12,14.9767,68608091,14.94,15.1667,14.8813,Tesla,14.543514285714286,14.392803333333331,-0.0005738957511696,0.0157444415840972,12,7,2016,1,3,14.9853,14.452,14.152,14.56350470768759,0.285400000000001,-0.03669999999999973,0.3065326270213231
2016-07-13,14.8353,53110458,15.0333,15.0393,14.686,Tesla,14.600942857142858,14.391246666666666,-0.0094413322026881,0.0160264546379342,13,7,2016,2,3,14.9767,14.9853,14.4333,14.631453530765693,0.35330000000000084,0.1980000000000004,0.31981216808803287
2016-07-14,14.7687,39868465,14.8747,14.996,14.7367,Tesla,14.672857142857143,14.395626666666663,-0.0044892924308911,0.01505914159107,14,7,2016,3,3,14.8353,14.9767,14.2653,14.66576514807427,0.25929999999999964,0.10599999999999987,0.2866367088444401
2016-07-15,14.6933,33462298,14.8347,14.85,14.6427,Tesla,14.729614285714286,14.398826666666666,-0.0051053918083514,0.0155351760511646,15,7,2016,4,3,14.7687,14.8353,14.296,14.672648861055702,0.20730000000000004,0.14139999999999908,0.2340977746482667
2016-07-18,15.0833,50918795,14.6427,15.1393,14.5533,Tesla,14.8278,14.41496,0.0265427099426267,0.0177561288381087,18,7,2016,0,3,14.6933,14.7687,14.396,14.775311645791776,0.5860000000000003,-0.4405999999999999,0.21413494966190103
2016-07-19,15.0173,45713002,15.0,15.2733,14.9833,Tesla,14.908557142857145,14.425136666666669,-0.0043757002777905,0.0182512185681831,19,7,2016,1,3,15.0833,14.6933,14.452,14.835808734343832,0.2900000000000009,-0.017300000000000537,0.14384902800222818
2016-07-20,15.224,38341766,15.098,15.32,15.0,Tesla,14.942657142857144,14.416293333333334,0.0137641253754003,0.0129791218054865,20,7,2016,2,3,15.0173,15.0833,14.9853,14.932856550757876,0.3200000000000003,-0.12599999999999945,0.18691812697146598
2016-07-21,14.7,66386307,15.0667,15.1898,14.6067,Tesla,14.90312857142857,14.382916666666668,-0.034419337887546,0.0191018782564793,21,7,2016,3,3,15.224,15.0173,14.9767,14.874642413068408,0.5831,0.3667000000000016,0.20672700770419059
2016-07-22,14.818,38556911,14.7993,14.9667,14.592,Tesla,14.900657142857144,14.36716,0.0080272108843537,0.0191853182398276,22,7,2016,4,3,14.7,15.224,14.8353,14.860481809801305,0.3746999999999989,-0.01869999999999905,0.20777381016509
2016-07-25,15.334,67192211,14.818,15.426,14.7581,Tesla,14.981414285714283,14.392093333333332,0.0348225131596706,0.0230244928848175,25,7,2016,0,3,14.818,14.7,14.7687,14.97886135735098,0.6678999999999995,-0.516,0.25289690540208587
2016-07-26,15.3007,51408739,15.1793,15.3333,15.02,Tesla,15.068185714285717,14.41796,-0.0021716447110994,0.0228227959206268,26,7,2016,1,3,15.334,14.818,14.6933,15.059321018013234,0.3132999999999999,-0.12140000000000128,0.24151246640416452
2016-07-27,15.2327,43305398,15.2893,15.5573,15.128,Tesla,15.089528571428572,14.448026666666664,-0.0044442411131517,0.0211221456274774,27,7,2016,2,3,15.3007,15.334,15.0833,15.102665763509926,0.42929999999999957,0.056600000000001316,0.24953874591801975
2016-07-28,15.374,36231912,15.1967,15.384,15.1067,Tesla,15.140485714285717,14.476716666666666,0.0092760968180296,0.0211086386904605,28,7,2016,3,3,15.2327,15.3007,15.0173,15.170499322632445,0.2773000000000003,-0.17730000000000068,0.2680634652999664
2016-07-29,15.6527,45923587,15.38,15.6853,15.3493,Tesla,15.201728571428571,14.514183333333332,0.0181280083257446,0.0215209640012056,29,7,2016,4,3,15.374,15.2327,15.224,15.291049491974334,0.3360000000000003,-0.2726999999999986,0.3317333653920623
2016-08-01,15.334,60210690,15.7,15.7753,15.292,Tesla,15.2923,14.546493333333332,-0.0203607045429862,0.0176218609044131,1,8,2016,0,3,15.6527,15.374,14.7,15.301787118980752,0.48329999999999984,0.36599999999999966,0.2478655684036455
2016-08-02,15.1467,58930561,15.2913,15.3247,14.76,Tesla,15.33925714285714,14.56316,-0.0122146863179861,0.0188842897669985,2,8,2016,1,3,15.334,15.6527,14.818,15.263015339235562,0.5647000000000002,0.1446000000000005,0.15781217588388907
2016-08-03,15.0527,57131176,15.158,15.3133,14.9473,Tesla,15.299071428571429,14.576893333333334,-0.0062059722579835,0.0128786545642924,3,8,2016,2,3,15.1467,15.334,15.334,15.21043650442667,0.36599999999999966,0.10529999999999973,0.19157731871931447
2016-08-04,15.374,62132294,15.046,15.3907,14.8033,Tesla,15.309542857142858,14.652336666666663,0.0213450078723418,0.0157477183071081,4,8,2016,3,3,15.0527,15.1467,15.3007,15.251327378320005,0.5874000000000006,-0.3280000000000012,0.19367296195013767
2016-08-05,15.3353,47855106,15.3333,15.4667,15.16,Tesla,15.3242,14.72707,-0.0025172368934565,0.015657572306024,5,8,2016,4,3,15.374,15.0527,15.2327,15.272320533740004,0.3066999999999993,-0.002000000000000668,0.19074856050150768
2016-08-08,15.0773,33891958,15.2,15.3067,15.0727,Tesla,15.281814285714288,14.800423333333333,-0.0168239291047452,0.0164630886575014,8,8,2016,0,3,15.3353,15.374,15.374,15.223565400305004,0.23399999999999999,0.12270000000000003,0.2098466934739898
2016-08-09,15.272,32996474,15.1213,15.4358,15.11,Tesla,15.227428571428572,14.868266666666669,0.0129134526738872,0.0154524128830583,9,8,2016,1,3,15.0773,15.3353,15.6527,15.235674050228752,0.325800000000001,-0.1507000000000005,0.13294690311428164
2016-08-10,15.0433,35047422,15.216,15.3247,14.9747,Tesla,15.1859,14.921286666666669,-0.0149751178627554,0.0145770099639539,10,8,2016,2,3,15.272,15.0773,15.334,15.187580537671565,0.34999999999999964,0.17269999999999897,0.1393573224964884
2016-08-11,14.994,28154371,15.078,15.1713,14.894,Tesla,15.164085714285717,14.953996666666663,-0.0032772064640073,0.0139776704869841,11,8,2016,3,3,15.0433,15.272,15.1467,15.139185403253673,0.2773000000000003,0.08399999999999963,0.15731110819633992
2016-08-12,15.0407,27177736,15.0273,15.11,14.936,Tesla,15.16237142857143,14.98362,0.0031145791649993,0.0138830567664179,12,8,2016,4,3,14.994,15.0433,15.0527,15.114564052440254,0.1739999999999995,-0.013399999999998968,0.1587857016474556
2016-08-15,15.0393,30269445,15.068,15.3,14.9953,Tesla,15.11455714285714,15.00382,-9.308077416603222e-05,0.0102780400830506,15,8,2016,0,3,15.0407,14.994,15.374,15.09574803933019,0.3047000000000004,0.028699999999998838,0.13268626978903797
2016-08-16,14.9073,33766708,15.0327,15.146,14.894,Tesla,15.053414285714286,15.02522,-0.008777004248868,0.0104896278322687,16,8,2016,1,3,15.0393,15.0407,15.3353,15.048636029497642,0.25200000000000067,0.12540000000000084,0.11082482316079492
2016-08-17,14.8827,26796107,14.9553,14.9887,14.8533,Tesla,15.025614285714283,15.044776666666667,-0.0016501982250306,0.0088319143232002,17,8,2016,2,3,14.9073,15.0393,15.0773,15.00715202212323,0.13539999999999885,0.07259999999999955,0.12705366882523816
2016-08-18,14.9007,25489487,14.9213,15.044,14.8193,Tesla,14.97257142857143,15.0616,0.0012094579612571,0.0063315990600892,18,8,2016,3,3,14.8827,14.9073,15.272,14.980539016592424,0.22470000000000034,0.02059999999999995,0.07309657343312749
2016-08-19,15.0,24879228,14.9027,15.0113,14.8353,Tesla,14.966385714285716,15.079866666666668,0.0066641164509049,0.0049151816285745,19,8,2016,4,3,14.9007,14.8827,15.0433,14.985404262444318,0.17600000000000016,-0.09730000000000061,0.06775028729545446
2016-08-22,14.862,30925365,14.9447,15.0073,14.8453,Tesla,14.947528571428572,15.075756666666669,-0.0091999999999999,0.005903227817684,22,8,2016,0,3,15.0,14.9007,14.994,14.954553196833238,0.1620000000000008,0.08269999999999911,0.07657816734768401
2016-08-23,14.9893,71216139,14.9547,15.2327,14.8533,Tesla,14.940185714285716,15.076176666666669,0.0085654689812946,0.0068569920625061,23,8,2016,1,3,14.862,15.0,15.0407,14.963239897624929,0.3793999999999986,-0.0345999999999993,0.06815644818074998
2016-08-24,14.8413,38504186,15.1367,15.1433,14.8147,Tesla,14.9119,15.076376666666668,-0.0098737099130713,0.0077109921284333,24,8,2016,2,3,14.9893,14.862,15.0393,14.932754923218695,0.3285999999999998,0.295399999999999,0.06086320727699387
2016-08-25,14.7307,26403167,14.874,14.92,14.718,Tesla,14.886671428571429,15.07511,-0.0074521773699068,0.0075271620136995,25,8,2016,3,3,14.8413,14.9893,14.9073,14.882241192414021,0.20199999999999996,0.14329999999999998,0.09181765832884987
2016-08-26,14.666,33571288,14.8093,14.857,14.588,Tesla,14.855714285714283,15.0742,-0.0043921877439633,0.0075965781280123,26,8,2016,4,3,14.7307,14.8413,14.8827,14.828180894310517,0.26900000000000013,0.14329999999999998,0.12420050226124005
2016-08-29,14.3467,48920691,14.6767,14.6933,14.3333,Tesla,14.77657142857143,15.049646666666666,-0.0217714441565526,0.0103944383409668,29,8,2016,0,3,14.666,14.7307,14.9007,14.707810670732886,0.3600000000000012,0.33000000000000007,0.2257510702395925
2016-08-30,14.0893,47463306,14.4073,14.4073,14.0347,Tesla,14.646471428571427,15.018713333333332,-0.0179414081286986,0.0097971982093362,30,8,2016,1,3,14.3467,14.666,15.0,14.553183003049666,0.3725999999999985,0.3179999999999996,0.3187791540355934
2016-08-31,14.134,49122785,14.0287,14.1733,13.91,Tesla,14.54247142857143,14.98238,0.0031726203572923,0.0107925189114859,31,8,2016,2,3,14.0893,14.3467,14.862,14.44838725228725,0.2632999999999992,-0.10529999999999973,0.3535965908314775
2016-09-01,13.3847,118986601,13.934,14.0733,13.3667,Tesla,14.313242857142855,14.938536666666666,-0.053014008773171,0.0183483296740827,1,9,2016,3,3,14.134,14.0893,14.9893,14.182465439215438,0.7065999999999999,0.5492999999999988,0.5038422433564784
2016-09-02,13.1853,89552265,13.4887,13.5467,13.08,Tesla,14.076671428571428,14.884113333333334,-0.0148976069691514,0.0181709012789027,2,9,2016,4,3,13.3847,14.134,14.8413,13.933174079411579,0.46669999999999945,0.3033999999999999,0.5950896983208664
2016-09-06,13.522,65792862,13.268,13.55,13.2667,Tesla,13.904,14.823713333333334,0.0255360135908928,0.0242153450679075,6,9,2016,1,3,13.1853,13.3847,14.7307,13.830380559558684,0.28330000000000055,-0.25399999999999956,0.5471120482436164
2016-09-07,13.4473,54568743,13.7,13.7665,13.3807,Tesla,13.7299,14.761933333333332,-0.0055243307203076,0.0241605526730645,7,9,2016,2,3,13.522,13.1853,14.666,13.734610419669012,0.3858000000000015,0.25269999999999904,0.44939677717281895
2016-09-08,13.1573,50584370,13.3033,13.326,13.0907,Tesla,13.559985714285714,14.692753333333334,-0.0215656674574078,0.0241468926069123,8,9,2016,3,3,13.4473,13.522,14.3467,13.59028281475176,0.2353000000000005,0.1460000000000008,0.3993906292865154
2016-09-09,12.9647,56305982,13.2727,13.328,12.9133,Tesla,13.39932857142857,14.612443333333337,-0.0146382616494264,0.0240442548655093,9,9,2016,4,3,13.1573,13.4473,14.0893,13.43388711106382,0.41469999999999985,0.30799999999999983,0.3765177495341367
2016-09-12,13.22,55710707,13.0,13.4246,12.94,Tesla,13.268757142857142,14.531353333333334,0.0196919327095883,0.0264242926477113,12,9,2016,0,3,12.9647,13.1573,14.134,13.380415333297865,0.48460000000000036,-0.22000000000000064,0.19307513094760298
2016-09-13,13.07,53747073,13.1373,13.2327,12.8967,Tesla,13.2238,14.455886666666666,-0.0113464447806354,0.0183780429434864,13,9,2016,1,3,13.22,12.9647,13.3847,13.3028114999734,0.3360000000000003,0.06729999999999947,0.19815048153685783
2016-09-14,13.094,33842128,13.05,13.195,12.9904,Tesla,13.210757142857144,14.387463333333333,0.0018362662586073,0.0176856249279626,14,9,2016,2,3,13.07,13.22,13.1853,13.25060862498005,0.204600000000001,-0.04399999999999871,0.2040247767398953
2016-09-15,13.3613,46244107,13.0993,13.5013,13.0933,Tesla,13.1878,14.331083333333334,0.0204139300442951,0.0164761670916511,15,9,2016,3,3,13.094,13.07,13.522,13.278281468735038,0.40800000000000125,-0.26200000000000045,0.1692426660152613
2016-09-16,13.6933,46563967,13.3613,13.7133,13.2667,Tesla,13.222942857142858,14.27506,0.0248478815684103,0.0190635247480045,16,9,2016,4,3,13.3613,13.094,13.4473,13.382036101551279,0.4466000000000001,-0.33200000000000074,0.24200665870404936
2016-09-19,13.756,34474753,13.8,13.962,13.6667,Tesla,13.308471428571428,14.222416666666668,0.0045788816428471,0.015785173343088,19,9,2016,0,3,13.6933,13.3613,13.1573,13.47552707616346,0.29529999999999923,0.04400000000000048,0.3109229042398015
2016-09-20,13.6427,36128322,13.79,13.85,13.594,Tesla,13.405328571428573,14.174596666666668,-0.0082364059319569,0.0144897823346801,20,9,2016,1,3,13.756,13.6933,12.9647,13.517320307122594,0.2560000000000002,0.14729999999999954,0.29094647683193986
2016-09-21,13.6813,39469255,13.758,13.8,13.4373,Tesla,13.471228571428572,14.121573333333334,0.0028293519611222,0.0134711653108795,21,9,2016,2,3,13.6427,13.756,13.22,13.558315230341945,0.36270000000000024,0.07669999999999888,0.29419749440512893
